TransactionID,CardNumber,Merchant,Amount,PurchaseDatetime,CardIssuer
493182,232-33-8711,Metro Cash&Carry,18341.85368,2021-04-13 11:38:22Z,Maestro
370691,323-08-2058,BuzzFeed,353.9891606,2021-04-14 21:03:13Z,UnionPay
843273,001-78-5567,Zepter,16189.39999,2021-04-26 03:42:10Z,Visa
171957,478-83-4181,Apple Inc.,19798.99689,2021-07-16 04:50:48Z,Visa
363727,536-34-7814,Comcast,8133.867702,2021-03-10 05:46:58Z,MasterCard
959944,478-07-6871,Team Guard SRL,18746.63392,2021-05-16 14:57:24Z,UnionPay
135603,031-21-8088,Amazon.com,1687.759771,2021-02-22 18:55:53Z,Capital One
208122,842-34-2305,Metro Cash&Carry,16911.76967,2021-08-12 19:31:44Z,Discover
994550,652-07-4277,21st Century Fox,19269.13627,2021-06-20 14:19:50Z,Capital One
795341,458-65-8450,DynCorp,617.2294472,2021-02-26 10:02:56Z,Chase
316775,760-55-5756,Areon Impex,14406.19846,2021-04-19 01:28:44Z,Visa
777652,664-42-2061,Biolife Grup,275.4990031,2021-01-26 16:02:05Z,Discover
185202,872-51-8188,Demaco,7333.986121,2021-07-03 10:17:16Z,MasterCard
868145,623-81-7544,AECOM,16930.99018,2021-02-08 07:14:23Z,Chase
157815,170-78-2658,Amazon.com,17412.54991,2021-02-21 18:27:11Z,Capital One
815567,481-16-5303,Carrefour,8670.024959,2021-07-03 07:53:13Z,American Express
909934,682-58-1827,Comodo,6293.027271,2021-05-13 22:02:26Z,Visa
396592,504-33-0552,BuzzFeed,3484.528457,2021-06-08 22:23:33Z,Bank of America
927495,134-40-3885,Leadertech Consulting,11159.46725,2021-09-01 06:11:34Z,Citibank
631719,438-28-8232,Global Print,8110.336808,2021-06-05 22:08:07Z,Chase
753982,418-87-2656,Zepter,18215.88899,2021-03-24 01:56:47Z,Discover
406144,160-61-7604,DynCorp,18349.58695,2021-03-22 19:40:27Z,Maestro
112419,348-14-6088,Danone,18780.35526,2021-04-04 18:09:47Z,Chase
172032,285-83-6186,21st Century Fox,7983.060873,2021-02-19 19:04:56Z,Maestro
269203,811-84-3310,Biolife Grup,8912.105501,2021-04-17 11:15:35Z,Discover
956408,773-80-8680,Carrefour,18468.07818,2021-03-09 09:51:57Z,Bank of America
823390,171-24-1530,BuzzFeed,16491.88197,2021-07-18 13:05:07Z,Visa
748661,110-44-7471,AECOM,7062.021237,2021-02-27 10:39:27Z,Visa
643829,425-86-2712,ENEL,5560.333892,2021-09-03 03:14:08Z,Capital One
758936,830-04-7362,It Smart Group,12882.36494,2021-02-24 07:26:28Z,Bank of America
627907,564-28-0407,Telekom,10457.21156,2021-07-11 01:09:54Z,Capital One
995313,077-14-3850,DynCorp,4528.944006,2021-08-09 11:16:39Z,Maestro
964564,748-68-5701,ENEL,7714.563262,2021-02-22 06:01:26Z,Citibank
958319,348-14-6088,Telekom,15121.02124,2021-08-20 02:09:11Z,Wells Fargo
713403,285-83-6186,Metro Cash&Carry,12294.9357,2021-08-17 09:28:19Z,Visa
387471,811-84-3310,Amazon.com,10230.28544,2021-04-12 00:48:20Z,American Express
381448,773-80-8680,Danone,14320.32644,2021-05-16 13:54:49Z,Wells Fargo
899060,171-24-1530,Global Print,399.5974511,2021-01-29 13:02:09Z,Citibank
613631,110-44-7471,AECOM,7538.905903,2021-04-01 13:31:55Z,MasterCard
105509,425-86-2712,Carrefour,19795.1414,2021-03-13 08:32:20Z,Discover
582835,830-04-7362,Biolife Grup,18455.44997,2021-01-17 04:20:01Z,MasterCard
561362,564-28-0407,ExxonMobil,4376.997585,2021-03-28 00:45:58Z,MasterCard
687497,077-14-3850,AECOM,483.8112232,2021-07-18 05:09:02Z,UnionPay
407129,748-68-5701,It Smart Group,5229.907321,2021-06-17 01:58:40Z,American Express
323825,031-57-1657,Global Print,51.96119759,2021-07-27 06:19:25Z,Capital One
716408,142-35-0766,Leadertech Consulting,16697.94838,2021-07-25 02:49:54Z,Chase
391709,145-28-6565,CarMax,6411.959483,2021-05-26 05:44:17Z,Chase
627578,112-63-6481,Team Guard SRL,9067.895683,2021-01-30 21:43:00Z,UnionPay
623729,853-42-5384,Facebook,19620.60171,2021-02-18 12:29:15Z,Citibank
776710,832-23-2782,Comodo,17215.40525,2021-02-24 13:32:10Z,UnionPay
963352,702-72-3427,UPC,19665.93066,2021-04-07 19:50:58Z,Capital One
625639,010-51-1700,BuzzFeed,9378.399319,2021-01-13 00:51:32Z,Bank of America
960654,355-41-2463,BuzzFeed,12978.99733,2021-05-19 05:17:57Z,American Express
235378,725-05-6638,Team Guard SRL,8521.963989,2021-01-14 19:01:52Z,Chase
688814,105-78-4218,It Smart Group,6521.235356,2021-01-25 01:37:42Z,MasterCard
564441,043-88-2028,Danone,16283.80892,2021-09-01 15:37:38Z,Bank of America
495574,865-72-7506,Comodo,1804.341461,2021-03-23 07:35:29Z,Bank of America
289089,565-50-8781,AECOM,3457.66363,2021-06-01 10:15:11Z,Wells Fargo
409573,358-87-6367,Erickson,15651.48465,2021-02-20 10:46:24Z,MasterCard
468569,778-08-5267,Zepter,9174.638567,2021-01-20 02:49:15Z,Discover
765508,322-56-6040,Leadertech Consulting,5960.699854,2021-08-08 04:12:50Z,UnionPay
383796,417-50-2805,Demaco,5098.653983,2021-06-12 21:43:02Z,Maestro
571635,478-77-0168,ExxonMobil,16652.26843,2021-04-16 05:28:30Z,Capital One
479947,057-47-0307,Mars,17829.35455,2021-08-27 19:15:40Z,Wells Fargo
609209,731-01-3327,Danone,3232.032065,2021-02-12 03:37:18Z,Maestro
718141,084-76-7037,21st Century Fox,16306.99504,2021-01-02 16:41:54Z,Bank of America
190427,667-88-5438,ExxonMobil,11918.75821,2021-06-29 14:51:33Z,UnionPay
798454,775-26-1206,Areon Impex,2459.43045,2021-03-21 05:17:31Z,Discover
215344,723-13-7731,Erickson,10363.17956,2021-01-31 09:02:55Z,Bank of America
998685,377-16-0536,BuzzFeed,9126.343568,2021-04-24 04:49:43Z,Maestro
107033,588-25-0202,Team Guard SRL,16658.69104,2021-04-08 08:20:17Z,Visa
279623,573-50-0347,Apple Inc.,17348.33401,2021-03-25 08:29:01Z,Visa
147987,801-64-4471,Erickson,9649.07154,2021-09-04 03:02:38Z,Discover
486604,354-16-2062,ExxonMobil,16797.45655,2021-02-18 08:13:17Z,Visa
168093,837-86-6353,Erickson,7191.716715,2021-03-14 15:32:04Z,Wells Fargo
311451,471-02-2438,Demaco,2223.118314,2021-07-28 15:02:56Z,Discover
360037,745-84-5503,Vodafone,9669.152866,2021-08-12 02:49:00Z,Maestro
578700,542-35-2342,Team Guard SRL,9370.673442,2021-06-16 07:55:15Z,MasterCard
245327,161-78-0226,Boeing,13595.98522,2021-03-12 19:44:30Z,Citibank
633700,100-74-7353,Boeing,11138.15678,2021-02-20 14:53:39Z,Discover
917209,821-51-0773,CarMax,17710.63217,2021-08-16 03:18:20Z,Wells Fargo
926529,500-88-5554,Demaco,12859.05061,2021-01-21 13:01:50Z,Citibank
403761,362-64-7780,Coca-Cola Company,18455.40313,2021-07-31 19:05:57Z,Visa
143722,671-68-5564,DynCorp,18045.2787,2021-06-02 01:05:57Z,American Express
563875,060-11-2111,21st Century Fox,14897.79307,2021-08-27 02:25:57Z,Maestro
757296,682-81-7633,Amazon.com,8210.857402,2021-03-18 20:27:33Z,American Express
834691,710-87-8515,Comodo,17295.80131,2021-07-29 14:07:21Z,Maestro
653921,804-18-1012,Amazon.com,18689.86899,2021-03-25 08:43:36Z,Visa
500654,117-77-0065,Team Guard SRL,1418.770862,2021-06-29 21:55:49Z,Chase
779561,624-13-0454,Facebook,14123.48053,2021-01-18 05:28:40Z,Bank of America
734131,328-13-7268,CarMax,3912.993157,2021-08-19 11:48:57Z,Bank of America
392984,461-25-2550,BuzzFeed,2559.847468,2021-03-13 00:02:14Z,Citibank
760233,347-47-0667,Facebook,15055.21539,2021-06-15 02:20:09Z,Citibank
889802,134-35-4852,Metro Cash&Carry,14118.16176,2021-08-25 15:25:04Z,Capital One
571207,105-66-5586,Mars,4652.035601,2021-05-04 02:00:09Z,American Express
558681,345-71-0885,21st Century Fox,14849.06846,2021-07-16 13:42:48Z,American Express
180647,636-02-3822,Danone,18433.57777,2021-02-06 18:14:54Z,Chase
125164,583-85-7164,Vodafone,19460.64733,2021-03-18 15:44:54Z,Capital One
532198,803-22-4017,Erickson,2146.955246,2021-07-23 19:58:41Z,MasterCard
877020,824-65-1518,Telekom,16362.25505,2021-07-25 05:28:45Z,Citibank
397975,348-74-5400,Demaco,7681.104445,2021-06-12 13:25:52Z,Citibank
103955,075-68-1033,Mars,9533.886699,2021-04-28 01:46:39Z,Visa
475325,428-12-4181,Vodafone,231.2118978,2021-07-23 21:08:28Z,MasterCard
942353,606-32-8656,Vodafone,2291.338529,2021-03-19 22:25:01Z,MasterCard
164789,810-82-6185,Zepter,18603.54319,2021-07-04 22:45:50Z,Wells Fargo
568901,773-36-5267,Carrefour,18124.02292,2021-07-14 18:39:04Z,American Express
573658,011-20-5434,DynCorp,9172.118176,2021-05-21 10:29:53Z,MasterCard
451751,181-68-1544,ENEL,18869.13236,2021-08-06 15:37:14Z,Capital One
285869,816-73-7264,ExxonMobil,10263.45271,2021-05-11 20:33:16Z,MasterCard
302567,637-18-8217,It Smart Group,18795.78789,2021-05-02 07:08:17Z,UnionPay
876808,427-26-4174,UPC,18539.06871,2021-05-19 13:25:23Z,Maestro
667954,232-33-8711,Danone,5747.200363,2021-03-20 05:08:41Z,Citibank
731792,323-08-2058,Leadertech Consulting,11802.3477,2021-03-28 01:19:29Z,American Express
915759,001-78-5567,Global Print,3648.691998,2021-08-17 19:30:43Z,Discover
155707,478-83-4181,DynCorp,15070.20431,2021-08-06 18:49:14Z,Citibank
397276,536-34-7814,Comcast,12475.74276,2021-07-25 14:16:15Z,Maestro
940982,478-07-6871,Coca-Cola Company,8021.375008,2021-07-31 15:46:11Z,MasterCard
343109,031-21-8088,ExxonMobil,19823.14282,2021-08-17 14:50:53Z,Bank of America
104498,842-34-2305,Amazon.com,10473.94948,2021-08-27 14:22:00Z,Visa
989497,652-07-4277,Carrefour,2166.789827,2021-05-11 21:47:45Z,Capital One
117401,458-65-8450,Vodafone,16286.36133,2021-07-07 20:29:50Z,UnionPay
753800,760-55-5756,Mars,7832.579089,2021-02-06 04:16:21Z,UnionPay
637430,664-42-2061,Leadertech Consulting,6613.20752,2021-03-12 15:14:04Z,UnionPay
741759,872-51-8188,CarMax,1087.632819,2021-01-22 08:14:53Z,MasterCard
462255,623-81-7544,Comodo,9587.729186,2021-03-26 01:31:33Z,Discover
702501,170-78-2658,Mars,9137.94709,2021-08-28 08:24:49Z,Capital One
603733,481-16-5303,Leadertech Consulting,12985.98422,2021-01-24 12:33:34Z,MasterCard
629534,682-58-1827,Zepter,1949.105851,2021-03-18 11:42:57Z,Citibank
695434,504-33-0552,Boeing,13322.93247,2021-04-05 08:06:49Z,Discover
504506,134-40-3885,Comcast,4742.147398,2021-03-06 02:28:53Z,Wells Fargo
931631,438-28-8232,CarMax,6714.713474,2021-09-06 10:43:16Z,Citibank
295839,418-87-2656,Team Guard SRL,12057.55132,2021-04-21 10:53:10Z,Maestro
490537,160-61-7604,Facebook,7917.763548,2021-04-13 22:06:16Z,Discover
540506,348-14-6088,Coca-Cola Company,11060.85782,2021-07-20 18:32:17Z,American Express
634486,285-83-6186,21st Century Fox,15314.61995,2021-04-19 03:39:24Z,Visa
983499,811-84-3310,Demaco,17585.57909,2021-02-24 02:35:30Z,Visa
917700,773-80-8680,Zepter,11771.38113,2021-02-14 08:41:33Z,Visa
509132,171-24-1530,Biolife Grup,699.6586783,2021-01-04 21:02:45Z,Maestro
403499,110-44-7471,Zepter,8046.496249,2021-08-05 15:58:08Z,American Express
938607,425-86-2712,AECOM,14217.67154,2021-03-28 09:27:21Z,UnionPay
779392,830-04-7362,Leadertech Consulting,14706.3781,2021-06-16 19:32:06Z,Bank of America
419458,564-28-0407,Boeing,7650.99102,2021-01-08 11:55:13Z,Discover
678849,077-14-3850,Telekom,17101.85001,2021-02-01 05:32:06Z,UnionPay
394268,748-68-5701,It Smart Group,10453.23513,2021-04-20 09:05:53Z,American Express
242577,348-14-6088,Amazon.com,14707.13875,2021-04-22 21:46:36Z,Capital One
243773,285-83-6186,Comcast,4419.42282,2021-07-09 05:48:22Z,MasterCard
178295,811-84-3310,Comodo,14172.59988,2021-04-20 19:06:54Z,Chase
434840,773-80-8680,Carrefour,3184.507618,2021-03-19 01:39:41Z,American Express
401743,171-24-1530,Erickson,19046.39045,2021-03-21 19:39:26Z,Wells Fargo
237806,110-44-7471,Comodo,15029.64793,2021-08-19 16:26:45Z,Discover
531047,425-86-2712,UPC,14970.33015,2021-07-26 19:32:30Z,Citibank
296573,830-04-7362,Telekom,7561.221692,2021-08-21 12:03:11Z,Wells Fargo
653977,564-28-0407,ENEL,4316.897338,2021-01-26 09:40:13Z,MasterCard
975890,077-14-3850,Metro Cash&Carry,11297.19882,2021-03-08 14:23:54Z,Maestro
583534,748-68-5701,Coca-Cola Company,10848.97475,2021-05-13 16:18:05Z,Chase
759069,031-57-1657,Vodafone,3611.584726,2021-05-05 03:27:08Z,Chase
108342,142-35-0766,ENEL,17452.86606,2021-08-10 04:00:39Z,UnionPay
588571,145-28-6565,Biolife Grup,10455.37295,2021-05-06 08:08:17Z,Bank of America
623505,112-63-6481,UPC,6615.005602,2021-05-24 19:30:54Z,American Express
286751,853-42-5384,ExxonMobil,19026.48886,2021-06-30 13:18:25Z,Bank of America
190293,832-23-2782,Boeing,797.6911167,2021-08-04 13:55:55Z,Bank of America
106014,702-72-3427,Facebook,15343.73698,2021-06-22 03:58:24Z,Wells Fargo
939903,010-51-1700,Apple Inc.,18093.37596,2021-05-17 18:45:18Z,Capital One
248939,355-41-2463,Telekom,3252.892415,2021-06-24 10:03:00Z,Discover
788833,725-05-6638,It Smart Group,2933.979227,2021-08-30 08:51:48Z,American Express
722068,105-78-4218,ENEL,13217.44936,2021-03-20 12:02:00Z,Citibank
493245,043-88-2028,Comodo,13684.77844,2021-01-07 20:01:21Z,Visa
681589,865-72-7506,Danone,16701.60346,2021-08-23 22:22:25Z,Discover
941084,565-50-8781,CarMax,8683.783383,2021-04-17 21:22:23Z,Maestro
725479,358-87-6367,Danone,2008.719536,2021-04-09 13:06:05Z,Citibank
926449,778-08-5267,21st Century Fox,13473.88862,2021-02-26 12:00:40Z,Visa
192445,322-56-6040,Carrefour,11737.83896,2021-06-15 07:52:27Z,Capital One
973601,417-50-2805,Zepter,18073.55287,2021-06-25 16:27:00Z,Discover
281789,478-77-0168,Boeing,11908.33334,2021-01-02 17:11:02Z,American Express
748623,057-47-0307,Areon Impex,7788.879352,2021-04-04 15:31:40Z,Maestro
582675,731-01-3327,Comodo,14444.13781,2021-03-30 15:15:43Z,Visa
924217,084-76-7037,Global Print,9537.943015,2021-07-18 07:49:38Z,Chase
866904,667-88-5438,ExxonMobil,11622.72604,2021-06-03 14:31:36Z,Citibank
712611,775-26-1206,ExxonMobil,4864.398113,2021-03-16 15:05:24Z,MasterCard
859932,723-13-7731,Amazon.com,13399.8421,2021-04-14 04:17:09Z,American Express
522120,377-16-0536,ExxonMobil,9838.886238,2021-06-09 04:26:40Z,Maestro
650701,588-25-0202,AECOM,7574.064968,2021-01-24 03:17:36Z,Maestro
502812,573-50-0347,Apple Inc.,5534.460525,2021-04-08 16:12:40Z,American Express
698932,801-64-4471,Carrefour,13892.34698,2021-05-25 00:16:00Z,MasterCard
805432,354-16-2062,AECOM,2384.642861,2021-08-01 09:45:37Z,Capital One
111001,837-86-6353,Comodo,15662.25607,2021-02-16 08:32:25Z,Bank of America
828388,471-02-2438,Demaco,4584.290983,2021-05-25 21:42:15Z,Chase
112954,745-84-5503,Vodafone,6675.731093,2021-01-25 09:30:56Z,Wells Fargo
807005,542-35-2342,Comcast,9327.840264,2021-05-14 21:45:31Z,Bank of America
112325,161-78-0226,Coca-Cola Company,9781.801469,2021-07-12 14:24:55Z,Capital One
999379,100-74-7353,Leadertech Consulting,13305.41014,2021-08-29 13:31:29Z,MasterCard
662420,821-51-0773,Leadertech Consulting,12110.84155,2021-04-14 13:36:45Z,Citibank
892917,500-88-5554,ENEL,858.9194673,2021-03-10 06:23:47Z,Maestro
190813,362-64-7780,Global Print,2762.06398,2021-07-15 04:31:38Z,Bank of America
346507,671-68-5564,Danone,5810.337879,2021-04-20 14:36:30Z,MasterCard
974557,060-11-2111,UPC,13364.84382,2021-04-04 14:25:07Z,American Express
717397,682-81-7633,Erickson,17024.51894,2021-04-20 05:54:33Z,Chase
292528,710-87-8515,Facebook,14864.66268,2021-08-15 07:11:55Z,Discover
470667,804-18-1012,It Smart Group,888.407671,2021-08-16 18:58:12Z,American Express
313535,117-77-0065,Comcast,8139.535821,2021-03-23 11:29:30Z,Visa
208693,624-13-0454,Amazon.com,15493.93636,2021-06-15 16:50:56Z,Maestro
867353,328-13-7268,21st Century Fox,16329.54386,2021-08-16 09:39:51Z,Capital One
114040,461-25-2550,Erickson,14658.70965,2021-06-17 08:29:37Z,Wells Fargo
429353,347-47-0667,Facebook,19785.37862,2021-03-08 18:20:49Z,MasterCard
315199,134-35-4852,ExxonMobil,11531.44664,2021-01-10 06:51:17Z,American Express
858262,105-66-5586,Facebook,1044.945211,2021-04-01 19:06:15Z,Capital One
470584,345-71-0885,Global Print,13098.71438,2021-05-08 22:19:29Z,Visa
367306,636-02-3822,Apple Inc.,8188.747188,2021-03-25 17:57:26Z,Visa
516093,583-85-7164,ENEL,3675.087264,2021-06-01 19:43:48Z,Bank of America
214116,803-22-4017,AECOM,19101.88429,2021-07-04 01:48:51Z,Chase
618817,824-65-1518,Boeing,15141.55054,2021-01-03 11:52:49Z,Capital One
504731,348-74-5400,AECOM,14128.12948,2021-03-07 16:16:09Z,Wells Fargo
503096,075-68-1033,Apple Inc.,10141.43501,2021-01-01 20:41:22Z,Wells Fargo
120827,428-12-4181,Zepter,11493.02056,2021-03-07 19:02:25Z,Discover
134412,606-32-8656,Boeing,10529.80877,2021-04-17 20:14:15Z,UnionPay
199111,810-82-6185,BuzzFeed,1386.65752,2021-04-07 13:07:39Z,Chase
554389,773-36-5267,BuzzFeed,5924.687429,2021-07-12 00:07:55Z,Wells Fargo
393022,011-20-5434,ExxonMobil,9154.960045,2021-06-21 17:16:43Z,Wells Fargo
511849,181-68-1544,BuzzFeed,2524.066281,2021-05-13 10:04:46Z,Discover
513018,816-73-7264,Danone,4186.532655,2021-04-12 00:28:39Z,Capital One
314430,637-18-8217,It Smart Group,5066.009678,2021-08-07 20:58:48Z,MasterCard
462677,427-26-4174,Demaco,9796.095253,2021-05-27 19:07:49Z,Bank of America
265719,232-33-8711,Carrefour,4571.316111,2021-05-17 13:47:04Z,Chase
769521,323-08-2058,Metro Cash&Carry,11457.39126,2021-08-10 00:03:47Z,Wells Fargo
311933,001-78-5567,Boeing,384.9038268,2021-03-13 11:17:22Z,Capital One
765903,478-83-4181,Team Guard SRL,4007.197851,2021-03-03 17:04:33Z,Discover
331177,536-34-7814,Amazon.com,2343.05688,2021-01-24 11:40:19Z,Chase
259476,478-07-6871,Carrefour,11777.27053,2021-07-25 16:42:02Z,Chase
440321,031-21-8088,Boeing,1987.68947,2021-05-08 21:11:53Z,Visa
207833,842-34-2305,AECOM,1704.405884,2021-03-24 01:56:18Z,Discover
158417,652-07-4277,Comcast,11331.66708,2021-01-20 21:33:35Z,UnionPay
810813,458-65-8450,Comodo,10266.04852,2021-07-02 04:09:07Z,UnionPay
607644,760-55-5756,Erickson,8693.157304,2021-07-26 16:21:09Z,Discover
136682,664-42-2061,21st Century Fox,12756.36226,2021-05-07 21:15:00Z,Discover
454853,872-51-8188,Vodafone,4401.791159,2021-06-20 13:26:06Z,Citibank
408277,623-81-7544,Vodafone,15893.48548,2021-08-09 18:56:57Z,Visa
395836,170-78-2658,It Smart Group,11167.07122,2021-08-14 09:51:54Z,Citibank
957291,481-16-5303,Telekom,6920.40076,2021-07-27 16:23:07Z,Bank of America
124061,682-58-1827,ExxonMobil,6262.401927,2021-06-04 22:47:00Z,UnionPay
572729,504-33-0552,Vodafone,6082.839852,2021-06-15 17:32:49Z,UnionPay
188043,134-40-3885,Comcast,572.3874371,2021-05-30 19:02:51Z,Capital One
277460,438-28-8232,Carrefour,2478.536115,2021-07-31 17:16:41Z,Wells Fargo
889469,418-87-2656,Erickson,12179.47509,2021-07-19 18:24:20Z,Maestro
810789,160-61-7604,Demaco,10452.2486,2021-01-29 20:19:09Z,Bank of America
414106,348-14-6088,Team Guard SRL,5389.338458,2021-01-30 11:47:28Z,Visa
566817,285-83-6186,Apple Inc.,4144.70923,2021-02-06 14:52:03Z,UnionPay
423566,811-84-3310,Comcast,9573.029137,2021-04-22 14:47:47Z,American Express
108046,773-80-8680,CarMax,802.6293624,2021-04-24 01:47:25Z,Citibank
465934,171-24-1530,Amazon.com,18160.57843,2021-08-14 07:11:51Z,Citibank
758946,110-44-7471,BuzzFeed,18730.42558,2021-02-24 00:32:23Z,Wells Fargo
759521,425-86-2712,CarMax,1694.706737,2021-04-19 13:57:04Z,Discover
373492,830-04-7362,Global Print,14063.90021,2021-01-07 11:47:27Z,Wells Fargo
589846,564-28-0407,Apple Inc.,8641.358028,2021-04-21 03:16:14Z,Chase
934323,077-14-3850,Facebook,19315.57497,2021-08-13 22:03:25Z,UnionPay
792625,748-68-5701,It Smart Group,16772.55859,2021-06-04 17:52:51Z,UnionPay
174186,348-14-6088,ENEL,8658.454056,2021-03-17 00:26:30Z,Capital One
854595,285-83-6186,Coca-Cola Company,1358.187753,2021-06-18 00:19:57Z,MasterCard
234937,811-84-3310,UPC,17230.83346,2021-01-26 02:26:03Z,UnionPay
345288,773-80-8680,It Smart Group,15633.40529,2021-02-02 07:43:18Z,Discover
801988,171-24-1530,BuzzFeed,18489.95828,2021-07-03 14:18:03Z,Chase
649973,110-44-7471,Facebook,7263.534351,2021-01-23 18:18:39Z,Citibank
171991,425-86-2712,ENEL,8570.162879,2021-01-25 01:44:07Z,Capital One
755348,830-04-7362,AECOM,16138.13042,2021-06-09 01:32:13Z,UnionPay
593780,564-28-0407,Comodo,11480.28543,2021-07-13 21:29:34Z,Visa
948495,077-14-3850,Boeing,15986.36096,2021-06-03 20:25:12Z,Visa
133858,748-68-5701,Amazon.com,15077.85057,2021-06-08 01:55:35Z,Discover
552291,031-57-1657,AECOM,8742.698727,2021-08-02 13:48:26Z,Chase
183329,142-35-0766,CarMax,4001.747611,2021-04-16 00:03:54Z,MasterCard
114928,145-28-6565,Comcast,1306.185005,2021-01-07 04:27:49Z,Bank of America
737613,112-63-6481,Amazon.com,2164.423976,2021-06-07 21:22:47Z,Visa
647843,853-42-5384,ENEL,19066.02003,2021-03-12 13:08:21Z,Maestro
719775,832-23-2782,21st Century Fox,14768.13007,2021-07-22 04:03:50Z,Discover
815155,702-72-3427,Demaco,12576.52927,2021-03-10 06:56:40Z,Bank of America
133263,010-51-1700,Metro Cash&Carry,12965.73708,2021-08-27 09:45:20Z,Maestro
799839,355-41-2463,Telekom,19854.46609,2021-02-10 02:21:01Z,Bank of America
523131,725-05-6638,Boeing,12797.20469,2021-07-10 21:19:11Z,American Express
258911,105-78-4218,Comodo,4888.521401,2021-04-02 21:35:17Z,Bank of America
606709,043-88-2028,Biolife Grup,17920.07441,2021-02-04 22:44:11Z,Chase
313071,865-72-7506,21st Century Fox,9580.708849,2021-06-01 10:04:45Z,Citibank
772939,565-50-8781,Metro Cash&Carry,18295.26766,2021-07-09 04:22:21Z,Capital One
318735,358-87-6367,Vodafone,406.4268479,2021-09-06 08:57:00Z,Maestro
654083,778-08-5267,Amazon.com,9867.303967,2021-03-24 05:09:49Z,MasterCard
456119,322-56-6040,Demaco,8323.537265,2021-03-16 17:12:44Z,Bank of America
454442,417-50-2805,Comodo,17791.77186,2021-03-09 03:08:33Z,Citibank
899241,478-77-0168,Danone,12333.74221,2021-01-25 13:21:44Z,Bank of America
315098,057-47-0307,Metro Cash&Carry,6375.253334,2021-04-09 16:42:18Z,Visa
939672,731-01-3327,Carrefour,19143.3169,2021-04-14 11:17:53Z,Capital One
249682,084-76-7037,ENEL,14281.89325,2021-01-05 17:27:24Z,Wells Fargo
236130,667-88-5438,Telekom,137.8080877,2021-08-25 11:24:32Z,Visa
585057,775-26-1206,DynCorp,1539.179315,2021-07-29 22:02:08Z,Capital One
617412,723-13-7731,Carrefour,10302.21854,2021-04-30 10:36:55Z,Chase
828743,377-16-0536,Areon Impex,16437.014,2021-07-12 18:12:49Z,Chase
598210,588-25-0202,Demaco,6830.614228,2021-05-19 20:26:13Z,Chase
108708,573-50-0347,Coca-Cola Company,6026.71777,2021-01-02 14:52:04Z,Maestro
407036,801-64-4471,Comcast,8118.914146,2021-05-23 12:11:11Z,Visa
224983,354-16-2062,ENEL,11216.6963,2021-07-01 11:54:05Z,MasterCard
651667,837-86-6353,Vodafone,8670.75706,2021-05-11 18:32:43Z,Bank of America
398927,471-02-2438,Amazon.com,12909.92059,2021-09-05 10:18:34Z,MasterCard
329063,745-84-5503,It Smart Group,18275.75491,2021-02-07 22:38:34Z,Maestro
197088,542-35-2342,Boeing,4625.96119,2021-04-19 21:32:17Z,Visa
839875,161-78-0226,Zepter,15128.66077,2021-03-08 09:32:12Z,American Express
429516,100-74-7353,Vodafone,14239.97247,2021-02-22 19:50:49Z,Discover
897353,821-51-0773,Comcast,11717.82489,2021-04-12 05:29:10Z,Discover
785384,500-88-5554,DynCorp,10340.89981,2021-07-21 09:37:39Z,UnionPay
964832,362-64-7780,AECOM,16424.48927,2021-04-30 00:04:05Z,Maestro
104540,671-68-5564,Mars,11189.15272,2021-02-15 16:34:31Z,Maestro
558916,060-11-2111,DynCorp,6839.4829,2021-07-26 16:27:37Z,MasterCard
502490,682-81-7633,Telekom,6772.082686,2021-08-15 21:06:33Z,Chase
117058,710-87-8515,ExxonMobil,18450.83762,2021-06-20 12:32:07Z,MasterCard
443180,804-18-1012,CarMax,18330.39383,2021-04-02 06:09:26Z,Maestro
354659,117-77-0065,Comodo,19641.79406,2021-05-13 17:43:43Z,MasterCard
100520,624-13-0454,Carrefour,8590.652809,2021-06-18 05:33:15Z,Citibank
223889,328-13-7268,AECOM,8723.1362,2021-06-14 14:58:09Z,Visa
142410,461-25-2550,Team Guard SRL,7202.750095,2021-02-24 06:44:35Z,Discover
818795,347-47-0667,DynCorp,8557.795792,2021-06-12 11:04:31Z,Bank of America
249780,134-35-4852,Team Guard SRL,6010.171416,2021-04-05 01:52:11Z,Maestro
338826,105-66-5586,AECOM,10685.84255,2021-06-18 15:23:34Z,Bank of America
883022,345-71-0885,Telekom,8984.359175,2021-08-12 10:32:47Z,Discover
161838,636-02-3822,Global Print,9845.605916,2021-07-12 18:13:01Z,Visa
176760,583-85-7164,21st Century Fox,12606.08059,2021-03-15 20:54:19Z,Capital One
315080,803-22-4017,Telekom,17394.65755,2021-01-31 20:18:27Z,American Express
725121,824-65-1518,ENEL,14.61954703,2021-06-19 10:29:58Z,MasterCard
702096,348-74-5400,Metro Cash&Carry,2244.759191,2021-07-12 19:27:13Z,American Express
922832,075-68-1033,Comodo,19582.42995,2021-02-07 02:38:37Z,UnionPay
449235,428-12-4181,Coca-Cola Company,13575.16874,2021-02-08 10:02:34Z,MasterCard
854275,606-32-8656,Mars,5601.986965,2021-01-28 03:11:04Z,Maestro
423114,810-82-6185,Biolife Grup,17858.52619,2021-04-07 12:51:47Z,Discover
573901,773-36-5267,Facebook,18398.54719,2021-09-02 01:29:40Z,Wells Fargo
704296,011-20-5434,Zepter,7237.719487,2021-01-29 06:21:38Z,Discover
